Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment
36,2011-05-08,381017.75,86.71,3.652,214.2972939,8.177
36,2011-05-13,395316.65,76.73,3.92,214.6899778,8.3
36,2011-05-20,376183.44,73.02,3.925,214.465412,8.3
36,2011-05-27,348655.2,81.28,3.786,214.2408462,8.3
36,2011-06-05,393401.4,69.56,3.917,214.5240376,8.3
36,2011-06-17,394645.25,84.43,3.599,213.7481256,8.3
36,2011-06-24,360009.94,83.95,3.569,213.8402689,8.3
36,2011-07-01,384659.85,54.11,2.942,210.1842358,8.395
36,2011-07-10,346137.87,71.2,3.262,215.7831333,7.716
36,2011-07-15,385631.48,85.63,3.55,214.1083654,8.177
36,2011-07-22,361311.41,83.31,3.637,214.1713416,8.177
36,2011-07-29,354361.08,84.99,3.66,214.2343177,8.177
36,2011-08-04,428727.61,69.39,3.645,213.8116658,8.3
36,2011-08-07,377464.62,84.71,3.44,214.0245556,8.177
36,2011-08-19,373267.58,87.24,3.534,214.4239935,8.177
36,2011-08-26,344964.2,86.02,3.501,214.4878416,8.177
36,2011-09-09,352960.64,77.94,3.499,214.6155376,8.177
36,2011-09-12,312298.37,50.64,3.147,217.6645878,7.716
36,2011-09-16,343108.12,82.06,3.473,214.7934111,8.177
36,2011-09-23,322405.13,78.35,3.441,215.1233185,8.177
36,2011-09-30,314910.37,81.52,3.328,215.4532259,8.177
36,2011-10-06,374182.04,82.41,3.633,213.7917147,8.3
36,2011-10-14,342076.99,74.16,3.234,216.0885258,7.716
36,2011-10-21,328633.34,67.89,3.308,216.2468287,7.716
36,2011-10-28,306193.81,71.31,3.306,216.4051315,7.716
36,2011-11-02,401501.2,41.16,3.009,211.6985093,8.395
36,2011-11-03,407506.78,59.15,3.448,212.8611313,8.395
36,2011-11-11,328498.92,63.5,3.254,216.7217373,7.716
36,2011-11-18,332901.94,66.28,3.26,216.9395861,7.716
36,2011-11-25,332811.55,66.41,3.181,217.1812533,7.716
36,2011-12-08,380188.69,87.64,3.608,214.3602701,8.177
36,2011-12-16,341503.92,58.31,3.133,217.8781339,7.716
36,2011-12-23,325262.46,55.41,3.098,218.0541851,7.716
36,2011-12-30,287425.22,48.26,3.132,218.2302364,7.716
36,2012-01-06,306005.53,80.74,3.567,220.4322099,6.989
36,2012-01-13,325976.34,56.28,3.254,218.5823389,7.244
36,2012-01-20,330927.21,58.9,3.275,218.6755292,7.244
36,2012-01-27,301444.94,62.73,3.313,218.7687195,7.244
36,2012-02-03,315396.72,64.54,3.619,219.5340975,7.244
36,2012-02-17,326316.73,54.38,3.503,219.1148297,7.244
36,2012-02-24,313270.45,62.21,3.55,219.3244636,7.244
36,2012-03-02,310982.87,61.33,3.421,218.8619099,7.244
36,2012-03-08,304989.97,85.56,3.404,220.6319358,6.623
36,2012-03-16,335345.82,67.48,3.779,219.8956335,7.244
36,2012-03-23,317872.51,69.18,3.845,219.9705599,7.244
36,2012-03-30,304144.9,70.48,3.891,220.0454862,7.244
36,2012-04-05,312467.52,77.17,3.835,220.3545033,6.989
36,2012-04-13,339407.94,72.54,3.919,220.1953389,6.989
36,2012-04-20,323915.32,70.87,3.918,220.2483937,6.989
36,2012-04-27,308389.82,70.06,3.888,220.3014485,6.989
36,2012-05-10,277137.86,73.57,3.611,221.8533396,6.228
36,2012-05-18,324801.13,73.7,3.713,220.4252149,6.989
36,2012-05-25,306098.17,78.94,3.636,220.4287124,6.989
36,2012-06-01,329467.82,57.18,3.129,218.4062876,7.244
36,2012-06-04,331026.11,73.95,3.934,220.1204125,6.989
36,2012-06-07,306578.89,81.52,3.232,220.567112,6.623
36,2012-06-15,333146.88,82.15,3.407,220.4494148,6.989
36,2012-06-22,306411.01,80.4,3.358,220.4886472,6.989
36,2012-06-29,291530.43,86.68,3.273,220.5278796,6.989
36,2012-07-09,293728.57,84.19,3.697,221.1181142,6.623
36,2012-07-13,298337.41,78.15,3.245,220.6063444,6.623
36,2012-07-20,303289.55,81.76,3.301,220.6148749,6.623
36,2012-07-27,279643.43,84.0,3.392,220.6234054,6.623
36,2012-08-06,338273.38,81.5,3.513,220.4357073,6.989
36,2012-08-17,314607.22,85.89,3.571,220.7199609,6.623
36,2012-08-24,282545.55,81.26,3.574,220.8526787,6.623
36,2012-08-31,282647.48,84.79,3.608,220.9853964,6.623
36,2012-09-03,318674.93,63.19,3.647,219.7437314,7.244
36,2012-09-14,301893.63,78.16,3.692,221.2601207,6.623
36,2012-09-21,293804.45,75.98,3.709,221.4578604,6.623
36,2012-09-28,270677.98,79.49,3.66,221.6556,6.623
36,2012-10-02,335741.9,54.49,3.462,218.9551002,7.244
36,2012-10-08,298947.51,84.41,3.49,220.6404663,6.623
37,2010-01-10,529877.93,74.66,2.603,210.4404433,8.476
37,2010-02-04,540189.7,63.43,2.719,209.5938656,8.464
37,2010-02-07,498292.53,81.85,2.669,209.984205,8.36
37,2010-02-19,510382.5,45.66,2.514,210.0451024,8.554
37,2010-02-26,513615.82,50.87,2.561,210.0771885,8.554
37,2010-03-09,510427.53,82.29,2.577,210.2966631,8.36
37,2010-03-12,508213.14,54.44,2.708,210.376263,8.476
37,2010-03-19,460020.74,59.56,2.72,209.9803208,8.554
37,2010-03-26,515777.97,55.76,2.732,209.7870932,8.554
37,2010-04-06,479195.02,79.93,2.705,209.9398091,8.464
37,2010-04-16,524544.83,66.74,2.808,209.2691428,8.464
37,2010-04-23,527019.78,68.03,2.795,209.2199574,8.464
37,2010-04-30,517850.83,70.9,2.78,209.170772,8.464
37,2010-05-02,536006.73,45.97,2.572,209.8529663,8.554
37,2010-05-03,519255.68,51.33,2.625,210.1092746,8.554
37,2010-05-11,539683.42,62.72,2.689,210.7202444,8.476
37,2010-05-14,505196.08,77.53,2.854,209.118536,8.464
37,2010-05-21,510494.7,77.34,2.826,209.3922937,8.464
37,2010-05-28,532241.22,80.87,2.759,209.6660514,8.464
37,2010-06-08,508576.62,85.49,2.627,210.2614925,8.36
37,2010-06-18,505761.62,84.37,2.637,210.2108417,8.464
37,2010-06-25,485419.39,84.14,2.653,210.0975233,8.464
37,2010-07-05,543234.77,75.56,2.835,209.1215867,8.464
37,2010-07-16,485150.01,84.43,2.623,209.8630532,8.36
37,2010-07-23,491998.12,82.6,2.608,209.9958663,8.36
37,2010-07-30,487912.95,81.88,2.64,210.1286794,8.36
37,2010-08-10,524483.65,66.34,2.633,210.5144398,8.476
37,2010-08-13,491815.83,86.06,2.692,210.3943056,8.36
37,2010-08-20,486930.72,85.54,2.664,210.3617581,8.36
37,2010-08-27,512157.25,84.62,2.619,210.3292106,8.36
37,2010-09-04,513327.55,68.54,2.77,209.400638,8.464
37,2010-09-07,502456.04,81.74,2.642,209.8708867,8.36
37,2010-09-17,501251.4,82.1,2.582,210.2924504,8.36
37,2010-09-24,494265.48,79.17,2.624,210.3664469,8.36
37,2010-10-09,510296.07,80.58,2.565,210.2641156,8.36
37,2010-10-12,511207.52,51.83,2.843,210.2372494,8.476
37,2010-10-15,498925.86,71.57,2.72,210.5805944,8.476
37,2010-10-22,510425.4,72.24,2.725,210.6271444,8.476
37,2010-10-29,514485.9,76.22,2.716,210.6736944,8.476
37,2010-11-06,481915.11,82.3,2.668,210.2135668,8.464
37,2010-11-19,518124.16,56.73,2.771,210.65429,8.476
37,2010-11-26,518220.72,67.73,2.735,210.5152765,8.476
37,2010-12-02,529852.7,46.11,2.548,209.9970208,8.554
37,2010-12-03,513015.35,61.96,2.667,210.1413607,8.554
37,2010-12-11,517546.69,61.97,2.728,210.7667944,8.476
37,2010-12-17,534285.21,56.73,2.869,210.1787224,8.476
37,2010-12-24,576809.92,59.1,2.886,210.1805602,8.476
37,2010-12-31,460331.7,52.88,2.943,210.182398,8.476
37,2011-01-04,534578.78,67.31,3.524,213.5776701,8.3
37,2011-01-07,517021.3,85.33,3.524,213.9324122,8.177
37,2011-01-14,525616.9,42.87,2.983,210.2379731,8.395
37,2011-01-21,526486.82,51.18,3.016,210.6031072,8.395
37,2011-01-28,513672.36,48.74,3.01,210.9682412,8.395
37,2011-02-09,530367.83,87.5,3.533,214.5516896,8.177
37,2011-02-12,527117.81,53.57,3.172,217.4229206,7.716
37,2011-02-18,536840.69,57.48,3.045,212.0063522,8.395
37,2011-02-25,514758.19,67.73,3.065,212.2912786,8.395
37,2011-03-06,500381.23,82.96,3.699,214.0162805,8.3
37,2011-03-18,478503.06,64.9,3.488,213.1096787,8.395
37,2011-03-25,522105.93,71.07,3.473,213.3436744,8.395
37,2011-04-02,583835.18,46.68,2.989,211.3333753,8.395
37,2011-04-03,527572.25,64.55,3.288,212.576205,8.395
37,2011-04-11,555925.6,58.97,3.332,216.5634344,7.716
37,2011-04-15,543775.87,73.25,3.743,214.026217,8.3
37,2011-04-22,526434.37,74.57,3.807,214.1921572,8.3
37,2011-04-29,502918.18,76.1,3.81,214.3580974,8.3
37,2011-05-08,510787.46,86.71,3.684,214.2972939,8.177
37,2011-05-13,511871.63,76.73,3.899,214.6899778,8.3
37,2011-05-20,533564.42,73.02,3.907,214.465412,8.3
37,2011-05-27,507086.75,81.28,3.786,214.2408462,8.3
37,2011-06-05,547513.3,69.56,3.906,214.5240376,8.3
37,2011-06-17,525132.36,84.43,3.637,213.7481256,8.3
37,2011-06-24,509276.22,83.95,3.594,213.8402689,8.3
37,2011-07-01,542464.02,54.11,2.976,210.1842358,8.395
37,2011-07-10,522816.85,71.2,3.285,215.7831333,7.716
37,2011-07-15,498749.62,85.63,3.575,214.1083654,8.177
37,2011-07-22,505543.53,83.31,3.651,214.1713416,8.177
37,2011-07-29,504974.95,84.99,3.682,214.2343177,8.177
37,2011-08-04,543703.16,69.39,3.622,213.8116658,8.3
37,2011-08-07,489059.93,84.71,3.48,214.0245556,8.177
37,2011-08-19,506897.98,87.24,3.554,214.4239935,8.177
37,2011-08-26,527947.21,86.02,3.523,214.4878416,8.177
37,2011-09-09,506273.74,77.94,3.546,214.6155376,8.177
37,2011-09-12,537224.52,50.64,3.158,217.6645878,7.716
37,2011-09-16,513341.94,82.06,3.526,214.7934111,8.177
37,2011-09-23,516556.94,78.35,3.467,215.1233185,8.177
37,2011-09-30,516402.1,81.52,3.355,215.4532259,8.177
37,2011-10-06,509647.25,82.41,3.648,213.7917147,8.3
37,2011-10-14,513636.01,74.16,3.274,216.0885258,7.716
37,2011-10-21,522784.33,67.89,3.353,216.2468287,7.716
37,2011-10-28,517355.44,71.31,3.372,216.4051315,7.716
37,2011-11-02,522514.32,41.16,3.022,211.6985093,8.395
37,2011-11-03,505610.4,59.15,3.459,212.8611313,8.395
37,2011-11-11,501268.78,63.5,3.297,216.7217373,7.716
37,2011-11-18,527495.09,66.28,3.308,216.9395861,7.716
37,2011-11-25,522554.04,66.41,3.236,217.1812533,7.716
37,2011-12-08,502504.39,87.64,3.638,214.3602701,8.177
37,2011-12-16,533905.67,58.31,3.159,217.8781339,7.716
37,2011-12-23,605791.46,55.41,3.112,218.0541851,7.716
37,2011-12-30,451327.61,48.26,3.129,218.2302364,7.716
37,2012-01-06,531811.85,80.74,3.501,220.4322099,6.989
37,2012-01-13,546221.4,56.28,3.261,218.5823389,7.244
37,2012-01-20,543894.07,58.9,3.268,218.6755292,7.244
37,2012-01-27,514116.58,62.73,3.29,218.7687195,7.244
37,2012-02-03,525559.17,64.54,3.63,219.5340975,7.244
37,2012-02-17,541071.29,54.38,3.51,219.1148297,7.244
37,2012-02-24,518696.89,62.21,3.555,219.3244636,7.244
37,2012-03-02,555424.24,61.33,3.36,218.8619099,7.244
37,2012-03-08,521959.28,85.56,3.417,220.6319358,6.623
37,2012-03-16,484588.34,67.48,3.734,219.8956335,7.244
37,2012-03-23,520887.23,69.18,3.787,219.9705599,7.244
37,2012-03-30,533734.94,70.48,3.845,220.0454862,7.244
37,2012-04-05,535311.64,77.17,3.749,220.3545033,6.989
37,2012-04-13,506973.17,72.54,3.891,220.1953389,6.989
37,2012-04-20,523483.19,70.87,3.877,220.2483937,6.989
37,2012-04-27,528807.45,70.06,3.814,220.3014485,6.989
37,2012-05-10,546122.37,73.57,3.617,221.8533396,6.228
37,2012-05-18,534847.96,73.7,3.63,220.4252149,6.989
37,2012-05-25,540625.79,78.94,3.561,220.4287124,6.989
37,2012-06-01,558343.57,57.18,3.157,218.4062876,7.244
37,2012-06-04,564848.78,73.95,3.891,220.1204125,6.989
37,2012-06-07,519498.32,81.52,3.227,220.567112,6.623
37,2012-06-15,508573.16,82.15,3.393,220.4494148,6.989
37,2012-06-22,484032.75,80.4,3.346,220.4886472,6.989
37,2012-06-29,508309.81,86.68,3.286,220.5278796,6.989
37,2012-07-09,526838.14,84.19,3.73,221.1181142,6.623
37,2012-07-13,506005.47,78.15,3.256,220.6063444,6.623
37,2012-07-20,503744.56,81.76,3.311,220.6148749,6.623
37,2012-07-27,514489.17,84.0,3.407,220.6234054,6.623
37,2012-08-06,528940.78,81.5,3.452,220.4357073,6.989
37,2012-08-17,509633.71,85.89,3.571,220.7199609,6.623
37,2012-08-24,522665.04,81.26,3.62,220.8526787,6.623
37,2012-08-31,538344.1,84.79,3.638,220.9853964,6.623
37,2012-09-03,535937.25,63.19,3.669,219.7437314,7.244
37,2012-09-14,514651.74,78.16,3.717,221.2601207,6.623
37,2012-09-21,521320.98,75.98,3.721,221.4578604,6.623
37,2012-09-28,527953.14,79.49,3.666,221.6556,6.623
37,2012-10-02,527041.46,54.49,3.409,218.9551002,7.244
37,2012-10-08,500964.59,84.41,3.494,220.6404663,6.623
38,2010-01-10,360256.58,85.2,3.001,126.2346,14.313
38,2010-02-04,368929.55,59.84,3.086,126.6034839,14.099
38,2010-02-07,361181.48,91.98,3.105,126.1392,14.18
38,2010-02-19,327237.92,54.83,2.915,126.5262857,13.975
38,2010-02-26,334222.73,50.23,2.825,126.5522857,13.975
38,2010-03-09,377096.55,83.12,3.087,126.1019355,14.18
38,2010-03-12,351925.36,43.33,3.041,126.7313333,14.313
38,2010-03-19,333025.47,59.57,3.054,126.6066452,13.975
38,2010-03-26,335858.11,60.06,3.083,126.6050645,13.975
38,2010-04-06,376184.88,81.39,2.941,126.1360645,14.099
38,2010-04-16,337723.49,64.95,3.109,126.5621,14.099
38,2010-04-23,335121.82,64.55,3.05,126.4713333,14.099
38,2010-04-30,337979.65,67.38,3.105,126.3805667,14.099
38,2010-05-02,358496.14,49.47,2.962,126.4420645,13.975
38,2010-05-03,372239.89,53.77,2.987,126.5782857,13.975
38,2010-05-11,380870.09,65.49,3.129,126.4912903,14.313
38,2010-05-14,346174.3,68.44,3.145,126.2085484,14.099
38,2010-05-21,340497.08,76.2,3.12,126.1843871,14.099
38,2010-05-28,326469.43,67.84,3.058,126.1602258,14.099
38,2010-06-08,378574.44,92.95,3.123,126.0854516,14.18
38,2010-06-18,335691.85,81.06,3.043,126.114,14.099
38,2010-06-25,322046.76,87.27,3.084,126.1266,14.099
38,2010-07-05,383657.44,70.15,3.127,126.2898,14.099
38,2010-07-16,338277.71,97.18,3.094,126.1498065,14.18
38,2010-07-23,328336.85,99.22,3.112,126.1283548,14.18
38,2010-07-30,336378.38,96.31,3.017,126.1069032,14.18
38,2010-08-10,351271.36,71.82,3.013,126.2791667,14.313
38,2010-08-13,341400.72,87.01,3.159,126.064,14.18
38,2010-08-20,329139.73,92.81,3.041,126.0766452,14.18
38,2010-08-27,322868.56,93.19,3.129,126.0892903,14.18
38,2010-09-04,341630.46,59.25,3.09,126.6019032,14.099
38,2010-09-07,343850.34,90.37,3.1,126.1518,14.18
38,2010-09-17,336253.19,82.45,3.028,126.1454667,14.18
38,2010-09-24,330604.9,81.77,2.939,126.1900333,14.18
38,2010-10-09,336227.69,83.63,3.044,126.1145806,14.18
38,2010-10-12,355965.23,50.01,3.203,126.7934,14.313
38,2010-10-15,337743.26,75.0,2.976,126.3266774,14.313
38,2010-10-22,339042.18,68.85,3.014,126.3815484,14.313
38,2010-10-29,341219.63,61.09,3.016,126.4364194,14.313
38,2010-11-06,354828.65,90.84,2.949,126.1119032,14.099
38,2010-11-19,348593.99,58.18,3.161,126.6072,14.313
38,2010-11-26,360857.98,47.66,3.162,126.6692667,14.313
38,2010-12-02,342214.9,47.87,2.946,126.4962581,13.975
38,2010-12-03,342023.92,50.11,2.925,126.6042857,13.975
38,2010-12-11,340147.2,57.79,3.13,126.5461613,14.313
38,2010-12-17,334441.15,52.77,3.236,126.8794839,14.313
38,2010-12-24,369106.72,52.02,3.236,126.9835806,14.313
38,2010-12-31,303908.81,45.64,3.148,127.0876774,14.313
38,2011-01-04,382098.13,63.63,3.772,128.7199355,13.736
38,2011-01-07,387334.04,89.85,3.842,129.0894,13.503
38,2011-01-14,356138.79,43.15,3.312,127.3009355,14.021
38,2011-01-21,341098.08,53.53,3.223,127.4404839,14.021
38,2011-01-28,357557.16,50.74,3.342,127.5800323,14.021
38,2011-02-09,416953.51,93.66,3.798,129.3259355,13.503
38,2011-02-12,411252.02,52.5,3.701,129.8459667,12.89
38,2011-02-18,364606.7,53.35,3.43,127.99525,14.021
38,2011-02-25,354232.34,48.45,3.53,128.13,14.021
38,2011-03-06,396826.06,71.81,4.031,129.0490323,13.736
38,2011-03-18,349459.95,64.21,3.692,128.5121935,14.021
38,2011-03-25,351541.62,54.4,3.909,128.6160645,14.021
38,2011-04-02,402341.76,45.14,3.348,127.7195806,14.021
38,2011-04-03,405429.43,51.72,3.674,128.26475,14.021
38,2011-04-11,436970.1,59.77,3.828,129.8051935,12.89
38,2011-04-15,362758.94,57.63,3.868,128.9107333,13.736
38,2011-04-22,362952.34,72.12,4.134,128.9553,13.736
38,2011-04-29,344225.99,68.27,4.151,128.9998667,13.736
38,2011-05-08,437631.44,90.61,3.803,129.1846452,13.503
38,2011-05-13,366977.79,70.93,4.202,129.089,13.736
38,2011-05-20,365730.76,66.59,4.169,129.0756774,13.736
38,2011-05-27,356886.1,76.67,4.087,129.0623548,13.736
38,2011-06-05,422186.65,68.4,4.193,129.0444333,13.736
38,2011-06-17,356797.0,86.84,3.935,129.0432,13.736
38,2011-06-24,354078.95,88.95,3.898,129.0663,13.736
38,2011-07-01,386344.54,37.64,3.287,127.1917742,14.021
38,2011-07-10,449516.29,70.44,3.827,129.6938,12.89
38,2011-07-15,367181.71,88.1,3.692,129.1338387,13.503
38,2011-07-22,365562.67,91.17,3.794,129.1507742,13.503
38,2011-07-29,355131.33,93.29,3.805,129.1677097,13.503
38,2011-08-04,392152.3,64.47,4.003,128.8238065,13.736
38,2011-08-07,399699.17,89.9,3.705,129.1125,13.503
38,2011-08-19,362224.7,91.74,3.743,129.2405806,13.503
38,2011-08-26,365672.55,94.61,3.74,129.2832581,13.503
38,2011-09-09,397771.68,88.0,3.913,129.3686129,13.503
38,2011-09-12,435401.64,42.17,3.644,129.8555333,12.89
38,2011-09-16,408188.88,76.36,3.918,129.4306,13.503
38,2011-09-23,394665.28,82.95,3.789,129.5183333,13.503
38,2011-09-30,366819.84,83.26,3.877,129.6060667,13.503
38,2011-10-06,381763.02,78.72,3.981,129.0357097,13.736
38,2011-10-14,400430.78,67.31,3.805,129.7706452,12.89
38,2011-10-21,402709.17,73.05,3.842,129.7821613,12.89
38,2011-10-28,378539.17,67.41,3.727,129.7936774,12.89
38,2011-11-02,377672.46,51.3,3.381,127.859129,14.021
38,2011-11-03,357897.18,57.75,3.818,128.3995,14.021
38,2011-11-11,411116.95,48.76,3.824,129.8167097,12.89
38,2011-11-18,392003.13,54.2,3.813,129.8268333,12.89
38,2011-11-25,393715.71,53.25,3.622,129.8364,12.89
38,2011-12-08,387844.05,91.04,3.701,129.2015806,13.503
38,2011-12-16,404283.84,43.29,3.6,129.8980645,12.89
38,2011-12-23,419717.41,45.4,3.541,129.9845484,12.89
38,2011-12-30,342667.35,44.64,3.428,130.0710323,12.89
38,2012-01-06,435579.7,78.11,4.277,130.9592258,11.627
38,2012-01-13,423260.82,48.07,3.657,130.244,12.187
38,2012-01-20,405215.91,46.2,3.66,130.2792258,12.187
38,2012-01-27,412882.31,50.43,3.675,130.3144516,12.187
38,2012-02-03,471115.38,52.27,4.178,130.6457931,12.187
38,2012-02-17,415513.97,51.8,3.781,130.4546207,12.187
38,2012-02-24,409411.61,53.13,3.95,130.5502069,12.187
38,2012-03-02,457711.68,50.58,3.702,130.3496774,12.187
38,2012-03-08,469311.17,88.16,3.76,130.737871,10.926
38,2012-03-16,428465.11,64.44,4.273,130.8261935,12.187
38,2012-03-23,412456.48,56.26,4.038,130.8966452,12.187
38,2012-03-30,408679.36,64.36,4.294,130.9670968,12.187
38,2012-04-05,491755.69,76.03,4.171,131.136,11.627
38,2012-04-13,435790.74,64.28,4.254,131.108,11.627
38,2012-04-20,401615.8,66.73,4.222,131.1173333,11.627
38,2012-04-27,419964.77,77.99,4.193,131.1266667,11.627
38,2012-05-10,458479.01,81.61,3.966,131.0756667,10.199
38,2012-05-18,412314.71,84.51,4.11,131.0983226,11.627
38,2012-05-25,422810.12,83.84,4.293,131.0287742,11.627
38,2012-06-01,478483.2,50.43,3.599,130.1575161,12.187
38,2012-06-04,499267.66,64.05,4.121,131.0375484,11.627
38,2012-06-07,471086.22,89.13,3.765,130.7196333,10.926
38,2012-06-15,430222.07,85.94,4.144,130.8295333,11.627
38,2012-06-22,405938.35,91.61,4.014,130.7929,11.627
38,2012-06-29,404634.36,90.47,3.875,130.7562667,11.627
38,2012-07-09,490274.82,88.52,4.124,130.9325484,10.926
38,2012-07-13,416036.75,95.61,3.723,130.683,10.926
38,2012-07-20,441683.74,85.53,3.726,130.7012903,10.926
38,2012-07-27,407186.47,93.47,3.769,130.7195806,10.926
38,2012-08-06,448110.25,84.83,4.103,130.8896774,11.627
38,2012-08-17,411866.46,94.87,4.002,130.7909677,10.926
38,2012-08-24,397428.22,85.32,4.055,130.8381613,10.926
38,2012-08-31,424904.95,89.78,4.093,130.8853548,10.926
38,2012-09-03,452792.53,54.54,4.25,130.7413793,12.187
38,2012-09-14,430944.39,83.64,4.133,130.9776667,10.926
38,2012-09-21,409600.98,82.97,4.125,131.0103333,10.926
38,2012-09-28,398468.08,81.22,3.966,131.043,10.926
38,2012-10-02,469787.38,52.27,3.722,130.3849032,12.187
38,2012-10-08,436690.13,95.91,3.811,130.7561613,10.926
39,2010-01-10,1219583.91,72.74,2.603,210.4404433,8.476
39,2010-02-04,1463942.62,63.31,2.719,209.5938656,8.464
39,2010-02-07,1352547.7,81.35,2.669,209.984205,8.36
39,2010-02-19,1230591.97,43.96,2.514,210.0451024,8.554
39,2010-02-26,1168582.02,49.79,2.561,210.0771885,8.554
39,2010-03-09,1345167.61,82.13,2.577,210.2966631,8.36
39,2010-03-12,1431910.98,53.55,2.708,210.376263,8.476
39,2010-03-19,1301590.13,58.62,2.72,209.9803208,8.554
39,2010-03-26,1235094.66,54.83,2.732,209.7870932,8.554
39,2010-04-06,1512207.95,79.83,2.705,209.9398091,8.464
39,2010-04-16,1242874.98,66.33,2.808,209.2691428,8.464
39,2010-04-23,1280231.85,67.64,2.795,209.2199574,8.464
39,2010-04-30,1263836.59,70.03,2.78,209.170772,8.464
39,2010-05-02,1230596.8,44.3,2.572,209.8529663,8.554
39,2010-05-03,1266254.21,50.93,2.625,210.1092746,8.554
39,2010-05-11,1293707.19,61.62,2.689,210.7202444,8.476
39,2010-05-14,1226997.7,77.49,2.854,209.118536,8.464
39,2010-05-21,1350673.98,76.67,2.826,209.3922937,8.464
39,2010-05-28,1365541.59,80.22,2.759,209.6660514,8.464
39,2010-06-08,1409989.67,84.92,2.627,210.2614925,8.36
39,2010-06-18,1368312.45,83.96,2.637,210.2108417,8.464
39,2010-06-25,1280414.8,83.24,2.653,210.0975233,8.464
39,2010-07-05,1355704.21,74.86,2.835,209.1215867,8.464
39,2010-07-16,1339811.68,83.86,2.623,209.8630532,8.36
39,2010-07-23,1314651.83,82.2,2.608,209.9958663,8.36
39,2010-07-30,1308222.24,80.99,2.64,210.1286794,8.36
39,2010-08-10,1286598.59,64.8,2.633,210.5144398,8.476
39,2010-08-13,1371465.66,85.66,2.692,210.3943056,8.36
39,2010-08-20,1471816.52,85.73,2.664,210.3617581,8.36
39,2010-08-27,1417515.93,84.31,2.619,210.3292106,8.36
39,2010-09-04,1327035.27,68.15,2.77,209.400638,8.464
39,2010-09-07,1330473.47,81.1,2.642,209.8708867,8.36
39,2010-09-17,1252915.43,81.83,2.582,210.2924504,8.36
39,2010-09-24,1199449.54,78.5,2.624,210.3664469,8.36
39,2010-10-09,1279666.47,79.94,2.565,210.2641156,8.36
39,2010-10-12,1630564.48,50.81,2.843,210.2372494,8.476
39,2010-10-15,1238742.0,69.96,2.72,210.5805944,8.476
39,2010-10-22,1261109.01,71.73,2.725,210.6271444,8.476
39,2010-10-29,1294769.08,75.14,2.716,210.6736944,8.476
39,2010-11-06,1371405.33,81.78,2.668,210.2135668,8.464
39,2010-11-19,1370659.54,55.5,2.771,210.65429,8.476
39,2010-11-26,2149355.2,67.75,2.735,210.5152765,8.476
39,2010-12-02,1266229.07,44.58,2.548,209.9970208,8.554
39,2010-12-03,1244391.83,61.88,2.667,210.1413607,8.554
39,2010-12-11,1291398.71,62.21,2.728,210.7667944,8.476
39,2010-12-17,1842172.46,55.31,2.869,210.1787224,8.476
39,2010-12-24,2495489.25,58.86,2.886,210.1805602,8.476
39,2010-12-31,1230012.16,52.45,2.943,210.182398,8.476
39,2011-01-04,1316849.36,66.57,3.524,213.5776701,8.3
39,2011-01-07,1429829.36,84.93,3.524,213.9324122,8.177
39,2011-01-14,1193199.39,41.74,2.983,210.2379731,8.395
39,2011-01-21,1243370.74,50.25,3.016,210.6031072,8.395
39,2011-01-28,1158698.44,47.94,3.01,210.9682412,8.395
39,2011-02-09,1465089.85,88.65,3.533,214.5516896,8.177
39,2011-02-12,1632894.58,53.14,3.172,217.4229206,7.716
39,2011-02-18,1335233.74,58.2,3.045,212.0063522,8.395
39,2011-02-25,1240921.19,67.77,3.065,212.2912786,8.395
39,2011-03-06,1541745.59,83.59,3.699,214.0162805,8.3
39,2011-03-18,1348410.05,65.28,3.488,213.1096787,8.395
39,2011-03-25,1284334.79,71.17,3.473,213.3436744,8.395
39,2011-04-02,1343773.94,45.96,2.989,211.3333753,8.395
39,2011-04-03,1316385.43,63.56,3.288,212.576205,8.395
39,2011-04-11,1553629.59,58.04,3.332,216.5634344,7.716
39,2011-04-15,1348031.55,73.19,3.743,214.026217,8.3
39,2011-04-22,1563140.85,74.98,3.807,214.1921572,8.3
39,2011-04-29,1379651.87,76.47,3.81,214.3580974,8.3
39,2011-05-08,1518790.89,87.73,3.684,214.2972939,8.177
39,2011-05-13,1325022.77,77.39,3.899,214.6899778,8.3
39,2011-05-20,1373907.21,73.31,3.907,214.465412,8.3
39,2011-05-27,1406124.14,82.1,3.786,214.2408462,8.3
39,2011-06-05,1370920.87,68.75,3.906,214.5240376,8.3
39,2011-06-17,1451392.67,85.21,3.637,213.7481256,8.3
39,2011-06-24,1363167.95,84.06,3.594,213.8402689,8.3
39,2011-07-01,1224475.12,52.74,2.976,210.1842358,8.395
39,2011-07-10,1443884.39,71.68,3.285,215.7831333,7.716
39,2011-07-15,1380257.12,85.96,3.575,214.1083654,8.177
39,2011-07-22,1416005.59,84.6,3.651,214.1713416,8.177
39,2011-07-29,1426418.53,86.24,3.682,214.2343177,8.177
39,2011-08-04,1350646.16,69.45,3.622,213.8116658,8.3
39,2011-08-07,1414564.53,84.33,3.48,214.0245556,8.177
39,2011-08-19,1629066.9,87.93,3.554,214.4239935,8.177
39,2011-08-26,1573898.63,86.49,3.523,214.4878416,8.177
39,2011-09-09,1429345.86,79.15,3.546,214.6155376,8.177
39,2011-09-12,1781528.77,49.36,3.158,217.6645878,7.716
